date,forecast,lower_bound,upper_bound
2015-02-01T00:00:00,109.66260481302999,106.52249732521616,112.82948363559159
2015-03-01T00:00:00,102.72010059294682,99.60478877854104,106.09301044313973
2015-04-01T00:00:00,91.17580950948988,87.81661953794237,94.50924804483857
2015-05-01T00:00:00,91.36636032167678,88.26576587866285,94.70694013414678
2015-06-01T00:00:00,100.9289770349173,97.55673716568676,104.02184991341457
2015-07-01T00:00:00,110.29103138048944,107.10402455531533,113.469104470332
2015-08-01T00:00:00,111.198920652889,107.87627230348905,114.38257118257387
2015-09-01T00:00:00,100.34017716161847,97.09709131910274,103.421596856485
2015-10-01T00:00:00,92.56881181923046,89.47372531076228,96.02521757105424
2015-11-01T00:00:00,95.58224602039894,92.38345736258616,98.75317793343595
2015-12-01T00:00:00,108.7150982232932,105.5736391571997,111.82159550039323
2016-01-01T00:00:00,118.55193318641162,115.17622926808302,121.65133749916981
